ClientAccountID,AssetClass,Symbol,DateTime,Quantity,TradePrice,TradeMoney,Proceeds,IBCommission,NetCash,ClosePrice,Open/CloseIndicator,CostBasis,TransactionID,Buy/Sell,OrderType
U3163489,STK,NAOV,2023-02-10;13:45:30,100,5.49,549,-549,0,-549,6.05,O,549,23015327159,BUY,LMT
U3163489,STK,NAOV,2023-02-10;13:45:30,4,5.49,21.96,-21.96,0,-21.96,6.05,O,21.96,23015327160,BUY,LMT
U3163489,STK,NAOV,2023-02-10;13:49:01,-100,5.68,-568,568,-1.0275072,566.9724928,6.05,C,-550.96,23015370805,SELL,LMT
U3163489,STK,NAOV,2023-02-10;13:50:51,-50,5.9,-295,295,-1.0140055,293.9859945,6.05,C,-274.5,23015391615,SELL,LMT
U3163489,STK,NAOV,2023-02-10;13:51:35,-50,6.2827,-314.135,314.135,-1.014443691,313.1205563,6.05,C,-274.5,23015391680,SELL,LMT
U3163489,STK,NAVB,2023-01-17;08:10:54,-500,0.3243,-162.15,162.15,-1.697713235,160.4522868,0.2564,O,-160.4522868,22751055227,SELL,LMT
U3163489,STK,NAVB,2023-01-17;08:24:56,23,0.2701,6.2123,-6.2123,-0.062123,-6.274423,0.2564,C,7.380805,22751084798,BUY,LMT
U3163489,STK,NAVB,2023-01-17;08:25:31,477,0.2701,128.8377,-128.8377,-1.288377,-130.126077,0.2564,C,153.071482,22751084874,BUY,LMT
U3163489,STK,NBEV,2022-08-26;04:11:20,-59,0.2703,-15.9477,15.9477,-0.215355302,15.7323447,0.203,O,-15.7323447,21471955012,SELL,LMT
U3163489,STK,NBEV,2022-08-26;04:11:20,-800,0.2703,-216.24,216.24,-2.920071896,213.3199281,0.203,O,-213.3199281,21471955013,SELL,LMT
U3163489,STK,NBEV,2022-08-26;04:11:22,-30,0.2703,-8.109,8.109,-0.085175696,8.023824304,0.203,O,-8.023824304,21471955015,SELL,LMT
U3163489,STK,NBEV,2022-08-26;04:11:27,-1111,0.2703,-300.3033,300.3033,-3.154339946,297.1489601,0.203,O,-297.1489601,21471955016,SELL,LMT
U3163489,STK,NBEV,2022-08-26;04:27:35,2000,0.2424,484.8,-484.8,-6.3024,-491.1024,0.203,C,534.225057,21471977283,BUY,LMT
U3163489,STK,NBEV,2022-08-26;09:56:04,-287,0.329,-94.423,94.423,-0.983702287,93.43929771,0.203,O,-93.43929771,21473382255,SELL,LMT
U3163489,STK,NBEV,2022-08-26;09:56:05,-56,0.329,-18.424,18.424,-0.19194191,18.23205809,0.203,O,-18.23205809,21473382270,SELL,LMT
U3163489,STK,NBEV,2022-08-26;10:07:58,200,0.2877,57.54,-57.54,-0.74802,-58.28802,0.203,C,65.114493,21473649656,BUY,LMT
U3163489,STK,NBEV,2022-08-26;10:07:58,143,0.2877,41.1411,-41.1411,-0.5348343,-41.6759343,0.203,C,46.556863,21473649669,BUY,LMT
U3163489,STK,NBEV,2022-09-07;04:43:31,2700,0.0957,258.39,-258.39,-3.35907,-261.74907,0.0935,O,261.74907,21570415576,BUY,LMT
U3163489,STK,NBEV,2022-09-07;04:43:31,1400,0.0952,133.28,-133.28,-1.73264,-135.01264,0.0935,O,135.01264,21570415577,BUY,LMT
U3163489,STK,NBEV,2022-09-07;04:43:34,31,0.0957,2.9667,-2.9667,-0.029667,-2.996367,0.0935,O,2.996367,21570415578,BUY,LMT
U3163489,STK,NBEV,2022-09-07;04:43:34,1100,0.0957,105.27,-105.27,-1.0527,-106.3227,0.0935,O,106.3227,21570416587,BUY,LMT
U3163489,STK,NBEV,2022-09-07;08:47:10,-350,0.1173,-41.055,41.055,-0.580155159,40.47484484,0.0935,C,-33.930435,21570854869,SELL,LMT
U3163489,STK,NBEV,2022-09-07;08:47:19,-200,0.1154,-23.08,23.08,-0.326568532,22.75343147,0.0935,C,-19.38882,21570854871,SELL,LMT
U3163489,STK,NBEV,2022-09-07;08:47:19,-300,0.1154,-34.62,34.62,-0.489852798,34.1301472,0.0935,C,-29.08323,21570854872,SELL,LMT
U3163489,STK,NBEV,2022-09-07;08:47:19,-300,0.1154,-34.62,34.62,-0.489852798,34.1301472,0.0935,C,-29.08323,21570854873,SELL,LMT
U3163489,STK,NBEV,2022-09-07;08:47:19,-3981,0.1143,-455.0283,455.0283,-6.443318048,448.584982,0.0935,C,-384.929362,21570854874,SELL,LMT
U3163489,STK,NBEV,2022-09-07;08:47:19,-100,0.1154,-11.54,11.54,-0.157514266,11.38248573,0.0935,C,-9.6657,21570854875,SELL,LMT
U3163489,STK,NBSE,2023-04-19;10:33:32,-113,0.2327,-26.2951,26.2951,-0.358431661,25.93666834,0.18,O,-25.93666834,23641140765,SELL,LMT
U3163489,STK,NBSE,2023-04-19;10:33:33,-1800,0.2327,-418.86,418.86,-4.45295088,414.4070491,0.18,O,-414.4070491,23641140799,SELL,LMT
U3163489,STK,NBSE,2023-04-19;10:33:33,-87,0.2327,-20.2449,20.2449,-0.215225959,20.02967404,0.18,O,-20.02967404,23641140803,SELL,LMT
U3163489,STK,NBSE,2023-04-19;10:33:49,-114,0.25,-28.5,28.5,-0.301758,28.198242,0.18,O,-28.198242,23641142051,SELL,LMT
U3163489,STK,NBSE,2023-04-19;10:33:52,-1000,0.25,-250,250,-2.647,247.353,0.18,O,-247.353,23641142094,SELL,LMT
U3163489,STK,NBSE,2023-04-19;10:33:52,-886,0.25,-221.5,221.5,-2.345242,219.154758,0.18,O,-219.154758,23641142105,SELL,LMT
U3163489,STK,NBSE,2023-04-19;10:38:15,400,0.2285,91.4,-91.4,-0.914,-92.314,0.18,C,92.01157,23641315403,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:15,100,0.2285,22.85,-22.85,-0.2285,-23.0785,0.18,C,23.022614,23641315414,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:16,300,0.2285,68.55,-68.55,-0.6855,-69.2355,0.18,C,69.067842,23641315433,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:15,500,0.2299,114.95,-114.95,-1.1495,-116.0995,0.18,C,115.113069,23641315408,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:19,500,0.2258,112.9,-112.9,-1.129,-114.029,0.18,C,115.113069,23641315462,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:23,100,0.2258,22.58,-22.58,-0.29354,-22.87354,0.18,C,23.022614,23641315525,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:23,17,0.2258,3.8386,-3.8386,-0.0499018,-3.8885018,0.18,C,3.913845,23641315530,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:26,383,0.2258,86.4814,-86.4814,-0.864814,-87.346214,0.18,C,93.314669,23641315602,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:28,100,0.2279,22.79,-22.79,-0.29627,-23.08627,0.18,C,24.7353,23641315623,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:28,400,0.2279,91.16,-91.16,-1.18508,-92.34508,0.18,C,98.9412,23641315627,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:33,500,0.223999,111.9995,-111.9995,-1.119995,-113.119495,0.18,C,123.6765,23641315754,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:45,165,0.22,36.3,-36.3,-0.4719,-36.7719,0.18,C,40.813245,23641316009,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:45,207,0.22,45.54,-45.54,-0.59202,-46.13202,0.18,C,51.202071,23641316013,BUY,LMT
U3163489,STK,NBSE,2023-04-19;10:38:45,328,0.22,72.16,-72.16,-0.93808,-73.09808,0.18,C,81.131784,23641316020,BUY,LMT
U3163489,STK,NBTX,2022-08-01;09:30:23,-300,3.22,-966,966,-1.5611214,964.4388786,3.41,O,-964.4388786,21225283285,SELL,LMT
U3163489,STK,NBTX,2022-08-01;09:48:54,-200,3.43,-686,686,-1.0417094,684.9582906,3.41,O,-684.9582906,21226180581,SELL,LMT
U3163489,STK,NBTX,2022-08-15;10:51:33,-100,4.45,-445,445,-1.0231905,443.9768095,4.56,O,-443.9768095,21362660916,SELL,LMT
U3163489,STK,NBTX,2022-08-29;10:42:35,100,4.03,403,-403,-1,-404,3.925,C,321.479626,21489918908,BUY,LMT
U3163489,STK,NBTX,2022-08-29;10:42:35,100,4.05,405,-405,0,-405,3.925,C,321.479626,21489918916,BUY,LMT
U3163489,STK,NBTX,2022-09-01;10:22:19,100,3.82,382,-382,-1,-383,3.79,C,321.479626,21527767084,BUY,LMT
U3163489,STK,NBTX,2022-09-01;10:22:19,100,3.81,381,-381,0,-381,3.79,C,342.479146,21527767092,BUY,LMT
U3163489,STK,NBTX,2022-09-01;10:22:34,100,3.8173,381.73,-381.73,-1,-382.73,3.79,C,342.479146,21527768346,BUY,LMT
U3163489,STK,NBTX,2022-09-01;10:22:34,100,3.81,381,-381,0,-381,3.79,C,443.97681,21527768356,BUY,LMT
U3163489,STK,NBTX,2023-07-10;04:00:32,-98,7.39,-724.22,724.22,-1.02000376,723.1999962,6.45,O,-723.1999962,24388921586,SELL,LMT
U3163489,STK,NBTX,2023-07-10;04:00:32,-1,7.39,-7.39,7.39,-0.00020412,7.38979588,6.45,O,-7.38979588,24388921589,SELL,LMT
U3163489,STK,NBTX,2023-07-10;04:00:33,-13,7.39,-96.07,96.07,-0.00265356,96.06734644,6.45,O,-96.06734644,24388921590,SELL,LMT
U3163489,STK,NBTX,2023-07-10;04:00:33,-188,7.39,-1389.32,1389.32,-0.53837456,1388.781625,6.45,O,-1388.781625,24388921592,SELL,LMT
U3163489,STK,NBTX,2023-07-10;04:01:05,300,7.73,2319,-2319,-1.5,-2320.5,6.45,C,2215.438763,24388927041,BUY,LMT
U3163489,STK,NBY,2022-11-01;04:51:05,-241,0.1449,-34.9209,34.9209,-0.381338689,34.53956131,0.1052,O,-34.53956131,22075008027,SELL,LMT
U3163489,STK,NBY,2022-11-01;04:51:41,-23,0.1449,-3.3327,3.3327,-0.036393319,3.296306681,0.1052,O,-3.296306681,22075008031,SELL,LMT
U3163489,STK,NBY,2022-11-01;07:17:08,264,0.1104,29.1456,-29.1456,-0.291456,-29.437056,0.1052,C,37.835868,22075320665,BUY,LMT
U3163489,STK,NCMI,2022-11-08;11:04:12,-1900,0.6039,-1147.41,1147.41,-9.773275689,1137.636724,0.5451,O,-1137.636724,22147596521,SELL,LMT
U3163489,STK,NCMI,2022-11-08;11:04:12,-100,0.6039,-60.39,60.39,-0.514382931,59.87561707,0.5451,O,-59.87561707,22147596522,SELL,LMT
U3163489,STK,NCMI,2022-11-08;12:23:01,600,0.5888,353.28,-353.28,-3,-356.28,0.5451,C,359.253702,22149009517,BUY,LMT
U3163489,STK,NCMI,2022-11-08;12:23:01,400,0.5888,235.52,-235.52,-2,-237.52,0.5451,C,239.502468,22149009525,BUY,LMT
U3163489,STK,NCMI,2022-11-08;12:56:09,987,0.5676,560.2212,-560.2212,-4.935,-565.1562,0.5451,C,590.972341,22149367921,BUY,LMT
U3163489,STK,NCMI,2022-11-08;12:56:09,13,0.5666,7.3658,-7.3658,-0.065,-7.4308,0.5451,C,7.78383,22149367926,BUY,LMT
U3163489,STK,NCMI,2022-12-30;04:15:43,-100,0.34,-34,34,-0.4557786,33.5442214,0.22,O,-33.5442214,22609893136,SELL,LMT
U3163489,STK,NCMI,2022-12-30;04:16:01,-200,0.34,-68,68,-0.7075572,67.2924428,0.22,O,-67.2924428,22609894021,SELL,LMT
U3163489,STK,NCMI,2022-12-30;04:16:01,-1700,0.34,-578,578,-6.0142362,571.9857638,0.22,O,-571.9857638,22609894023,SELL,LMT
U3163489,STK,NCMI,2022-12-30;04:19:05,2000,0.28,560,-560,-7.28,-567.28,0.22,C,672.822428,22609898265,BUY,LMT
U3163489,STK,NCNA,2022-10-20;04:34:00,-10,1.19,-11.9,11.9,-0.12057251,11.77942749,0.97,O,-11.77942749,21968680090,SELL,LMT
U3163489,STK,NCNA,2022-10-20;04:43:08,10,1,10,-10,-0.13,-10.13,0.97,C,11.779427,21968689088,BUY,LMT
U3163489,STK,NCPL,2022-12-12;18:21:24,-200,2.05,-410,410,-1.035389,408.964611,1.39,O,-408.964611,22451671449,SELL,LMT
U3163489,STK,NCPL,2022-12-12;18:25:43,-146,2.24,-327.04,327.04,-1.026469216,326.0135308,1.39,O,-326.0135308,22451694549,SELL,LMT
U3163489,STK,NCPL,2022-12-12;18:27:16,-154,2.24,-344.96,344.96,-0.527919584,344.4320804,1.39,O,-344.4320804,22451708413,SELL,LMT
U3163489,STK,NCPL,2022-12-12;18:28:15,-200,2.45,-490,490,-1.037221,488.962779,1.39,O,-488.962779,22451708724,SELL,LMT
U3163489,STK,NCPL,2022-12-12;18:59:16,400,2.18,872,-872,-2,-874,1.39,C,855.753027,22451740404,BUY,LMT
U3163489,STK,NCPL,2022-12-12;19:19:00,300,2.18,654,-654,-1.5,-655.5,1.39,C,712.619974,22451797008,BUY,LMT
U3163489,STK,NCPL,2022-12-13;09:49:14,150,2.97,445.5,-445.5,-1,-446.5,2.2,O,446.5,22457943723,BUY,LMT
U3163489,STK,NCPL,2022-12-13;09:49:14,150,2.97,445.5,-445.5,-0.5,-446,2.2,O,446,22457943731,BUY,LMT
U3163489,STK,NCPL,2022-12-13;09:52:13,-62,3.14,-194.68,194.68,-1.012518172,193.6674818,2.2,C,-184.553333,22458072029,SELL,LMT
U3163489,STK,NCPL,2022-12-13;09:52:13,-88,3.15,-277.2,277.2,-0.01778788,277.1822121,2.2,C,-261.946667,22458072490,SELL,LMT
U3163489,STK,NCPL,2022-12-13;10:00:55,-150,2.94,-441,441,-1.0295989,439.9704011,2.2,C,-446,22458460660,SELL,LMT
U3163489,STK,NCPL,2022-12-13;10:26:10,104,2.88,299.52,-299.52,-1,-300.52,2.2,O,300.52,22459330501,BUY,LMT
U3163489,STK,NCPL,2022-12-13;10:26:14,96,2.88,276.48,-276.48,0,-276.48,2.2,O,276.48,22459330568,BUY,LMT
U3163489,STK,NCPL,2022-12-13;10:34:19,-100,2.95,-295,295,-1.0197555,293.9802445,2.2,C,-288.961538,22459644792,SELL,LMT
U3163489,STK,NCPL,2022-12-13;10:34:34,-100,2.88,-288,288,-1.0195952,286.9804048,2.2,C,-288.038462,22459645180,SELL,LMT
U3163489,STK,NEO,2022-11-08;09:41:35,-100,8.422,-842.2,842.2,-1.03228638,841.1677136,8.9,O,-841.1677136,22145421199,SELL,LMT
U3163489,STK,NEO,2022-11-08;09:41:35,-100,8.422,-842.2,842.2,-0.03228638,842.1677136,8.9,O,-842.1677136,22145421210,SELL,LMT
U3163489,STK,NEO,2022-11-08;09:47:38,100,8.18,818,-818,-1,-819,8.9,C,841.167714,22145701231,BUY,LMT
U3163489,STK,NEO,2022-11-08;09:50:16,7,8.05,56.35,-56.35,-0.5635,-56.9135,8.9,C,58.95174,22145766331,BUY,LMT
U3163489,STK,NEO,2022-11-08;09:50:16,93,8.05,748.65,-748.65,-0.4365,-749.0865,8.9,C,783.215974,22145766342,BUY,LMT
U3163489,STK,NEON,2022-12-01;14:36:57,-100,5.62,-562,562,-1.0258698,560.9741302,5.93,O,-560.9741302,22360222131,SELL,LMT
U3163489,STK,NEON,2022-12-01;14:36:57,-100,5.635,-563.5,563.5,-0.02590415,563.4740959,5.93,O,-563.4740959,22360222135,SELL,LMT
U3163489,STK,NEON,2022-12-01;14:37:59,100,5.52,552,-552,-1,-553,5.93,C,560.97413,22360240084,BUY,LMT
U3163489,STK,NEON,2022-12-01;14:41:13,100,5.66,566,-566,-1,-567,5.93,C,563.474096,22360302682,BUY,LMT
U3163489,STK,NEON,2022-12-01;16:16:05,-200,6.11,-1222,1222,-1.0539838,1220.946016,5.93,O,-1220.946016,22362328319,SELL,LMT
U3163489,STK,NEON,2022-12-01;17:08:32,100,5.81,581,-581,-1,-582,5.93,C,610.473008,22362661195,BUY,LMT
U3163489,STK,NEON,2022-12-01;17:08:32,100,5.82,582,-582,0,-582,5.93,C,610.473008,22362661203,BUY,LMT
U3163489,STK,NEON,2022-12-02;09:31:10,-100,6.34,-634,634,-1.0275186,632.9724814,5.85,O,-632.9724814,22367728542,SELL,LMT
U3163489,STK,NEON,2022-12-02;09:36:14,100,5.75,575,-575,-1,-576,5.85,C,632.972481,22367956279,BUY,LMT
U3163489,STK,NEOV,2022-08-22;04:02:51,-75,4.89,-366.75,366.75,-1.018148575,365.7318514,3.66,O,-365.7318514,21424102041,SELL,LMT
U3163489,STK,NEOV,2022-08-22;04:02:52,-100,4.89,-489,489,-0.0241981,488.9758019,3.66,O,-488.9758019,21424102055,SELL,LMT
U3163489,STK,NEOV,2022-08-22;04:02:52,-25,5.15,-128.75,128.75,-0.006198375,128.7438016,3.66,O,-128.7438016,21424102059,SELL,LMT
U3163489,STK,NEOV,2022-08-22;04:06:39,26,4.2,109.2,-109.2,-1,-110.2,3.66,C,126.787042,21424126868,BUY,LMT
U3163489,STK,NEOV,2022-08-22;04:06:39,137,4.22,578.14,-578.14,0,-578.14,3.66,C,669.243516,21424126869,BUY,LMT
U3163489,STK,NEOV,2022-08-22;04:06:39,37,4.21,155.77,-155.77,0,-155.77,3.66,C,187.420898,21424126870,BUY,LMT
U3163489,STK,NERV,2022-08-29;11:33:18,-100,13.67,-1367,1367,-1.0443043,1365.955696,11.66,O,-1365.955696,21490924354,SELL,LMT
U3163489,STK,NERV,2022-08-29;12:44:22,100,12.8,1280,-1280,-1,-1281,11.66,C,1365.955696,21491902143,BUY,LMT
U3163489,STK,NERV,2022-08-31;10:39:54,200,12.86,2572,-2572,-1,-2573,11.28,O,2573,21515047473,BUY,LMT
U3163489,STK,NERV,2022-08-31;10:41:30,-100,13,-1300,1300,-1.04277,1298.95723,11.28,C,-1286.5,21515093364,SELL,LMT
U3163489,STK,NERV,2022-08-31;10:42:21,-100,13.3538,-1335.38,1335.38,-1.043580202,1334.33642,11.28,C,-1286.5,21515093553,SELL,LMT
U3163489,STK,NERV,2022-08-31;11:27:45,100,13.67,1367,-1367,-1,-1368,11.28,O,1368,21515980618,BUY,LMT
U3163489,STK,NERV,2022-08-31;11:31:47,-100,13.67,-1367,1367,-1.0443043,1365.955696,11.28,C,-1368,21516051551,SELL,LMT
U3163489,STK,NERV,2022-09-08;15:19:34,-100,11.3,-1130,1130,-1.038877,1128.961123,10.55,O,-1128.961123,21589351091,SELL,LMT
U3163489,STK,NERV,2022-09-08;15:51:02,2,10.7,21.4,-21.4,-0.22,-21.62,10.55,C,22.579222,21589712170,BUY,LMT
U3163489,STK,NERV,2022-09-08;15:51:02,98,10.7,1048.6,-1048.6,-0.78,-1049.38,10.55,C,1106.381901,21589712173,BUY,LMT
U3163489,STK,NERV,2022-10-14;14:15:18,-100,14.12,-1412,1412,-1.0453348,1410.954665,13.43,O,-1410.954665,21924583149,SELL,LMT
U3163489,STK,NERV,2022-10-14;14:15:18,-50,14.1,-705,705,-0.0226445,704.9773555,13.43,O,-704.9773555,21924583151,SELL,LMT
U3163489,STK,NERV,2022-10-14;14:15:18,-50,14.13,-706.5,706.5,-0.02267885,706.4773212,13.43,O,-706.4773212,21924583154,SELL,LMT
U3163489,STK,NERV,2022-10-14;15:03:04,100,13.99,1399,-1399,-1,-1400,13.43,C,1410.954665,21925662998,BUY,LMT
U3163489,STK,NERV,2022-10-14;15:16:13,100,13.76,1376,-1376,-1,-1377,13.43,C,1411.454677,21925791217,BUY,LMT
U3163489,STK,NHWK,2023-06-14;06:00:32,-10,0.8612,-8.612,8.612,-0.113474896,8.498525104,0.7803,O,-8.498525104,24165579055,SELL,LMT
U3163489,STK,NHWK,2023-06-14;06:02:50,10,0.88,8.8,-8.8,-0.1144,-8.9144,0.7803,C,8.498525,24165582438,BUY,LMT
U3163489,STK,NIR,2023-05-25;06:03:31,-50,3.3,-165,165,-1.00857,163.99143,1.96,O,-163.99143,23977012029,SELL,LMT
U3163489,STK,NIR,2023-05-25;06:03:31,-147,3.3,-485.1,485.1,-0.0251958,485.0748042,1.96,O,-485.0748042,23977012030,SELL,LMT
U3163489,STK,NIR,2023-05-25;06:03:31,-65,3.3,-214.5,214.5,-0.321141,214.178859,1.96,O,-214.178859,23977012031,SELL,LMT
U3163489,STK,NIR,2023-05-25;06:03:31,-38,3.3,-125.4,125.4,-0.1965132,125.2034868,1.96,O,-125.2034868,23977012032,SELL,LMT
U3163489,STK,NIR,2023-05-25;06:04:15,100,2.99,299,-299,-1,-300,1.96,C,328.98286,23977013601,BUY,LMT
U3163489,STK,NIR,2023-05-25;06:04:15,100,2.9,290,-290,-1,-291,1.96,C,329.968552,23977013603,BUY,LMT
U3163489,STK,NIR,2023-05-25;06:04:16,66,2.88,190.08,-190.08,-1,-191.08,1.96,C,217.472995,23977013606,BUY,LMT
U3163489,STK,NIR,2023-05-25;06:04:16,15,2.88,43.2,-43.2,0,-43.2,1.96,C,49.422429,23977013607,BUY,LMT
U3163489,STK,NIR,2023-05-25;06:04:19,19,2.88,54.72,-54.72,0,-54.72,1.96,C,62.601743,23977013613,BUY,LMT
U3163489,STK,NIR,2023-05-25;06:07:01,-100,3.11,-311,311,-1.016988,309.983012,1.96,O,-309.983012,23977018348,SELL,LMT
U3163489,STK,NIR,2023-05-25;06:08:40,100,3.03,303,-303,-1,-304,1.96,C,309.983012,23977019484,BUY,LMT
U3163489,STK,NIR,2023-07-07;10:02:12,-42,1.78,-74.76,74.76,-0.75428808,74.00571192,1.8,O,-74.00571192,24377583596,SELL,LMT
U3163489,STK,NIR,2023-07-07;10:02:13,-10,1.78,-17.8,17.8,-0.1795924,17.6204076,1.8,O,-17.6204076,24377583839,SELL,LMT
U3163489,STK,NIR,2023-07-07;11:23:49,-248,1.85,-458.8,458.8,-0.6140304,458.1859696,1.8,O,-458.1859696,24379231958,SELL,LMT
U3163489,STK,NIR,2023-07-07;10:07:55,51,1.675,85.425,-85.425,-0.85425,-86.27925,1.8,C,89.864079,24377754518,BUY,LMT
U3163489,STK,NIR,2023-07-07;10:07:55,1,1.67,1.67,-1.67,-0.0197,-1.6897,1.8,C,1.762041,24377754526,BUY,LMT
U3163489,STK,NIR,2023-07-07;11:29:00,-228,1.96,-446.88,446.88,-1.17663504,445.703365,1.8,O,-445.703365,24379279355,SELL,LMT
U3163489,STK,NIR,2023-07-07;11:29:01,-72,1.96,-141.12,141.12,-0.37156896,140.748431,1.8,O,-140.748431,24379279385,SELL,LMT
U3163489,STK,NIR,2023-07-07;11:29:36,-300,2.02,-606,606,-1.548348,604.451652,1.8,O,-604.451652,24379292639,SELL,LMT
U3163489,STK,NIR,2023-07-07;11:29:37,-500,2.08,-1040,1040,-2.58082,1037.41918,1.8,O,-1037.41918,24379292723,SELL,LMT
U3163489,STK,NIR,2023-07-07;11:30:44,500,1.96,980,-980,-2.5,-982.5,1.8,C,950.805479,24379306351,BUY,LMT
U3163489,STK,NIR,2023-07-07;11:30:57,200,1.95,390,-390,-1,-391,1.8,C,400.087791,24379306542,BUY,LMT
U3163489,STK,NIR,2023-07-07;11:33:19,100,1.9475,194.75,-194.75,-1,-195.75,1.8,C,201.483884,24379332634,BUY,LMT
U3163489,STK,NIR,2023-07-07;11:33:19,100,1.95,195,-195,0,-195,1.8,C,204.603859,24379332636,BUY,LMT
U3163489,STK,NIR,2023-07-07;11:35:35,200,1.84,368,-368,-1,-369,1.8,C,414.967672,24379344958,BUY,LMT
U3163489,STK,NIR,2023-07-07;11:36:10,100,1.82,182,-182,-1,-183,1.8,C,207.483836,24379346733,BUY,LMT
U3163489,STK,NIR,2023-07-07;11:36:10,100,1.82,182,-182,0,-182,1.8,C,207.483836,24379346736,BUY,LMT
U3163489,STK,NIR,2023-07-07;11:36:16,48,1.79,85.92,-85.92,-1,-86.92,1.8,C,99.592241,24379346791,BUY,LMT
U3163489,STK,NKLA,2023-07-13;14:26:53,-200,2.1727,-434.54,434.54,-1.03247632,433.5075237,2.22,O,-433.5075237,24435609996,SELL,LMT
U3163489,STK,NKLA,2023-07-13;14:26:53,-100,2.172,-217.2,217.2,-0.5162376,216.6837624,2.22,O,-216.6837624,24435610000,SELL,LMT
U3163489,STK,NKLA,2023-07-14;04:01:33,-200,2.48,-496,496,-1.032968,494.967032,2.25,O,-494.967032,24442400892,SELL,LMT
U3163489,STK,NKLA,2023-07-14;10:50:46,200,2.12,424,-424,-1,-425,2.25,C,433.507524,24446261295,BUY,LMT
U3163489,STK,NKLA,2023-07-14;10:50:51,300,2.14,642,-642,-1.5,-643.5,2.25,C,711.650794,24446261744,BUY,LMT
U3163489,STK,NLSP,2023-06-30;15:38:08,-500,1.37,-685,685,-2.57798,682.42202,1.1,O,-682.42202,24326655794,SELL,LMT
U3163489,STK,NLSP,2023-06-30;15:39:36,300,1.25,375,-375,-1.5,-376.5,1.1,C,409.453212,24326662065,BUY,LMT
U3163489,STK,NLSP,2023-06-30;15:40:27,200,1.22,244,-244,-1,-245,1.1,C,272.968808,24326679654,BUY,LMT
U3163489,STK,NLTX,2022-08-11;16:09:29,-300,1.34,-402,402,-1.5482058,400.4517942,1.02,O,-400.4517942,21342313123,SELL,LMT
U3163489,STK,NLTX,2022-08-11;16:09:29,-100,1.34,-134,134,-0.5160686,133.4839314,1.02,O,-133.4839314,21342313125,SELL,LMT
U3163489,STK,NLTX,2022-08-11;16:10:07,200,1.29,258,-258,-1,-259,1.02,C,266.967863,21342313151,BUY,LMT
U3163489,STK,NLTX,2022-08-11;16:10:21,200,1.27,254,-254,-1,-255,1.02,C,266.967862,21342322667,BUY,LMT
U3163489,STK,NM,2022-07-27;16:33:51,100,2.5,250,-250,-1,-251,2.17,O,251,21192441482,BUY,LMT
U3163489,STK,NM,2022-07-27;19:19:27,-100,2.23,-223,223,-1.0181067,221.9818933,2.17,C,-251,21193063527,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:13:21,-338,1,-338,338,-1.741714,336.258286,0.65,O,-336.258286,24165491328,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:13:22,-162,1,-162,162,-0.834786,161.165214,0.65,O,-161.165214,24165491330,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:13:36,-1,1.02,-1.02,1.02,-0.01335316,1.00664684,0.65,O,-1.00664684,24165491345,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:13:36,-62,1.02,-63.24,63.24,-0.63889592,62.60110408,0.65,O,-62.60110408,24165491346,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:13:38,-2,1.02,-2.04,2.04,-0.02070632,2.01929368,0.65,O,-2.01929368,24165491350,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:13:38,-1,1.02,-1.02,1.02,-0.01035316,1.00964684,0.65,O,-1.00964684,24165491351,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:13:39,-6,1.02,-6.12,6.12,-0.06211896,6.05788104,0.65,O,-6.05788104,24165491352,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:13:40,-25,1.02,-25.5,25.5,-0.258829,25.241171,0.65,O,-25.241171,24165491354,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:13:41,-278,1.02,-283.56,283.56,-0.92817848,282.6318215,0.65,O,-282.6318215,24165491355,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:13:41,-100,1.02,-102,102,-0.515316,101.484684,0.65,O,-101.484684,24165491356,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:13:42,-25,1.02,-25.5,25.5,-0.128829,25.371171,0.65,O,-25.371171,24165491357,SELL,LMT
U3163489,STK,NMRD,2023-06-14;05:15:58,75,0.8897,66.7275,-66.7275,-0.8674575,-67.5949575,0.65,C,74.613525,24165500582,BUY,LMT
U3163489,STK,NMRD,2023-06-14;05:15:58,100,0.8997,89.97,-89.97,-0.1325425,-90.1025425,0.65,C,99.4847,24165500583,BUY,LMT
